Date,Passengers
1991-08-17,1688
1991-08-18,1682
1991-08-19,1561
1991-08-20,1734
1991-08-21,1671
1991-08-22,1742
1991-08-23,1684
1991-08-24,1794
1991-08-25,1647
1991-08-26,1731
1991-08-27,1627
1991-08-28,1598
1991-08-29,1712
1991-08-30,1620
1991-08-31,1737
1991-09-01,1520
1991-09-02,1455
1991-09-03,1360
1991-09-04,1366
1991-09-05,1577
1991-09-06,1484
1991-09-07,1494
1991-09-08,1462
1991-09-09,1498
1991-09-10,1356
1991-09-11,1382
1991-09-12,1357
1991-09-13,1556
1991-09-14,1395
1991-09-15,1501
1991-09-16,1412
1991-09-17,1380
1991-09-18,1432
1991-09-19,1435
1991-09-20,1654
1991-09-21,1362
1991-09-22,1500
1991-09-23,1495
1991-09-24,1500
1991-09-25,1414
1991-09-26,1478
1991-09-27,1465
1991-09-28,1509
1991-09-29,1570
1991-09-30,1485
1991-10-01,1320
1991-10-02,1106
1991-10-03,1366
1991-10-04,1201
1991-10-05,1204
1991-10-06,1387
1991-10-07,1167
1991-10-08,1132
1991-10-09,1152
1991-10-10,1251
1991-10-11,1465
1991-10-12,1306
1991-10-13,1251
1991-10-14,1365
1991-10-15,1323
1991-10-16,1234
1991-10-17,1355
1991-10-18,1439
1991-10-19,1193
1991-10-20,1444
1991-10-21,1308
1991-10-22,1218
1991-10-23,1268
1991-10-24,1306
1991-10-25,1252
1991-10-26,1464
1991-10-27,1382
1991-10-28,1341
1991-10-29,1241
1991-10-30,1298
1991-10-31,1304
1991-11-01,1096
1991-11-02,1097
1991-11-03,1125
1991-11-04,1216
1991-11-05,1018
1991-11-06,1192
1991-11-07,1166
1991-11-08,1213
1991-11-09,1168
1991-11-10,1117
1991-11-11,1290
1991-11-12,974
1991-11-13,1167
1991-11-14,1104
1991-11-15,1135
1991-11-16,1126
1991-11-17,1205
1991-11-18,1094
1991-11-19,1004
1991-11-20,1093
1991-11-21,1168
1991-11-22,1210
1991-11-23,1165
1991-11-24,1179
1991-11-25,1100
1991-11-26,1187
1991-11-27,1217
1991-11-28,1165
1991-11-29,1152
1991-11-30,1196
1991-12-01,1360
1991-12-02,1302
1991-12-03,1209
1991-12-04,1209
1991-12-05,1278
1991-12-06,1452
1991-12-07,1270
1991-12-08,1250
1991-12-09,1244
1991-12-10,1221
1991-12-11,1216
1991-12-12,1265
1991-12-13,1218
1991-12-14,1362
1991-12-15,1316
1991-12-16,1299
1991-12-17,1133
1991-12-18,1313
1991-12-19,1312
1991-12-20,1302
1991-12-21,1227
1991-12-22,1273
1991-12-23,1242
1991-12-24,1389
1991-12-25,1299
1991-12-26,1365
1991-12-27,1359
1991-12-28,1342
1991-12-29,1213
1991-12-30,1379
1991-12-31,1194
1992-01-01,1069
1992-01-02,1029
1992-01-03,1279
1992-01-04,1147
1992-01-05,1143
1992-01-06,1191
1992-01-07,1054
1992-01-08,1096
1992-01-09,1219
1992-01-10,1186
1992-01-11,1117
1992-01-12,1294
1992-01-13,1250
1992-01-14,1226
1992-01-15,1168
1992-01-16,1250
1992-01-17,1269
1992-01-18,1114
1992-01-19,1232
1992-01-20,1187
1992-01-21,1183
1992-01-22,1039
1992-01-23,1188
1992-01-24,1291
1992-01-25,1174
1992-01-26,1247
1992-01-27,1274
1992-01-28,1133
1992-01-29,1077
1992-01-30,1143
1992-01-31,1144
1992-02-01,1226
1992-02-02,1179
1992-02-03,1064
1992-02-04,1100
1992-02-05,1111
1992-02-06,1271
1992-02-07,1184
1992-02-08,1205
1992-02-09,1146
1992-02-10,1270
1992-02-11,1150
1992-02-12,1089
1992-02-13,1044
1992-02-14,1188
1992-02-15,1121
1992-02-16,1183
1992-02-17,1178
1992-02-18,1070
1992-02-19,1159
1992-02-20,1095
1992-02-21,1231
1992-02-22,1183
1992-02-23,1195
1992-02-24,1268
1992-02-25,1018
1992-02-26,1089
1992-02-27,1029
1992-02-28,1246
1992-02-29,1142
1992-03-01,1421
1992-03-02,1271
1992-03-03,1374
1992-03-04,1467
1992-03-05,1460
1992-03-06,1285
1992-03-07,1397
1992-03-08,1224
1992-03-09,1403
1992-03-10,1345
1992-03-11,1465
1992-03-12,1207
1992-03-13,1293
1992-03-14,1340
1992-03-15,1388
1992-03-16,1424
1992-03-17,1304
1992-03-18,1373
1992-03-19,1284
1992-03-20,1440
1992-03-21,1378
1992-03-22,1375
1992-03-23,1406
1992-03-24,1330
1992-03-25,1282
1992-03-26,1409
1992-03-27,1469
1992-03-28,1364
1992-03-29,1256
1992-03-30,1342
1992-03-31,1226
1992-04-01,1320
1992-04-02,1257
1992-04-03,1510
1992-04-04,1342
1992-04-05,1382
1992-04-06,1402
1992-04-07,1284
1992-04-08,1414
1992-04-09,1275
1992-04-10,1470
1992-04-11,1339
1992-04-12,1281
1992-04-13,1284
1992-04-14,1276
1992-04-15,1266
1992-04-16,1306
1992-04-17,1349
1992-04-18,1293
1992-04-19,1363
1992-04-20,1436
1992-04-21,1328
1992-04-22,1218
1992-04-23,1295
1992-04-24,1377
1992-04-25,1323
1992-04-26,1302
1992-04-27,1450
1992-04-28,1304
1992-04-29,1337
1992-04-30,1372
1992-05-01,1363
1992-05-02,1334
1992-05-03,1382
1992-05-04,1349
1992-05-05,1425
1992-05-06,1193
1992-05-07,1479
1992-05-08,1466
1992-05-09,1295
1992-05-10,1410
1992-05-11,1419
1992-05-12,1240
1992-05-13,1348
1992-05-14,1406
1992-05-15,1527
1992-05-16,1455
1992-05-17,1338
1992-05-18,1270
1992-05-19,1381
1992-05-20,1261
1992-05-21,1432
1992-05-22,1441
1992-05-23,1235
1992-05-24,1394
1992-05-25,1369
1992-05-26,1332
1992-05-27,1273
1992-05-28,1422
1992-05-29,1425
1992-05-30,1429
1992-05-31,1379
1992-06-01,1537
1992-06-02,1502
1992-06-03,1461
1992-06-04,1598
1992-06-05,1696
1992-06-06,1545
1992-06-07,1599
1992-06-08,1599
1992-06-09,1522
1992-06-10,1497
1992-06-11,1693
1992-06-12,1709
1992-06-13,1480
1992-06-14,1536
1992-06-15,1489
1992-06-16,1563
1992-06-17,1526
1992-06-18,1468
1992-06-19,1762
1992-06-20,1565
1992-06-21,1641
1992-06-22,1515
1992-06-23,1672
1992-06-24,1541
1992-06-25,1521
1992-06-26,1551
1992-06-27,1617
1992-06-28,1714
1992-06-29,1581
1992-06-30,1438
1992-07-01,1609
1992-07-02,1770
1992-07-03,1902
1992-07-04,1799
1992-07-05,1678
1992-07-06,1794
1992-07-07,1688
1992-07-08,1675
1992-07-09,1752
1992-07-10,1850
1992-07-11,1849
1992-07-12,1709
1992-07-13,1764
1992-07-14,1661
1992-07-15,1764
1992-07-16,1705
1992-07-17,1838
1992-07-18,1764
1992-07-19,1842
1992-07-20,1776
1992-07-21,1701
1992-07-22,1766
1992-07-23,1755
1992-07-24,1830
1992-07-25,1864
1992-07-26,1784
1992-07-27,1793
1992-07-28,1769
1992-07-29,1759
1992-07-30,1802
1992-07-31,1845
1992-08-01,1885
1992-08-02,2018
1992-08-03,1733
1992-08-04,1700
1992-08-05,1683
1992-08-06,1773
1992-08-07,1899
1992-08-08,1832
1992-08-09,1854
1992-08-10,1975
1992-08-11,1762
1992-08-12,1696
1992-08-13,1826
1992-08-14,1828
1992-08-15,1892
1992-08-16,1952
1992-08-17,1826
1992-08-18,1649
1992-08-19,1796
1992-08-20,1795
1992-08-21,2022
1992-08-22,1895
1992-08-23,1890
1992-08-24,1847
1992-08-25,1656
1992-08-26,1688
1992-08-27,1783
1992-08-28,1796
1992-08-29,1731
1992-08-30,1868
1992-08-31,1804
1992-09-01,1477
1992-09-02,1477
1992-09-03,1645
1992-09-04,1650
1992-09-05,1452
1992-09-06,1562
1992-09-07,1672
1992-09-08,1466
1992-09-09,1383
1992-09-10,1546
1992-09-11,1648
1992-09-12,1570
1992-09-13,1683
1992-09-14,1614
1992-09-15,1404
1992-09-16,1662
1992-09-17,1544
1992-09-18,1589
1992-09-19,1553
1992-09-20,1476
1992-09-21,1548
1992-09-22,1449
1992-09-23,1525
1992-09-24,1546
1992-09-25,1704
1992-09-26,1570
1992-09-27,1601
1992-09-28,1591
1992-09-29,1524
1992-09-30,1530
1992-10-01,1394
1992-10-02,1441
1992-10-03,1403
1992-10-04,1248
1992-10-05,1330
1992-10-06,1203
1992-10-07,1263
1992-10-08,1327
1992-10-09,1518
1992-10-10,1355
1992-10-11,1457
1992-10-12,1431
1992-10-13,1198
1992-10-14,1422
1992-10-15,1303
1992-10-16,1501
1992-10-17,1430
1992-10-18,1291
1992-10-19,1339
1992-10-20,1256
1992-10-21,1354
1992-10-22,1345
1992-10-23,1404
1992-10-24,1425
1992-10-25,1378
1992-10-26,1317
1992-10-27,1201
1992-10-28,1304
1992-10-29,1397
1992-10-30,1288
1992-10-31,1342
1992-11-01,1143
1992-11-02,1274
1992-11-03,1227
1992-11-04,1136
1992-11-05,1170
1992-11-06,1249
1992-11-07,1057
1992-11-08,1265
1992-11-09,1164
1992-11-10,1238
1992-11-11,1249
1992-11-12,1257
1992-11-13,1214
1992-11-14,1233
1992-11-15,1197
1992-11-16,1285
1992-11-17,1164
1992-11-18,1142
1992-11-19,1239
1992-11-20,1281
1992-11-21,1196
1992-11-22,1297
1992-11-23,1229
1992-11-24,1195
1992-11-25,1212
1992-11-26,1264
1992-11-27,1262
1992-11-28,1250
1992-11-29,1237
1992-11-30,1174
1992-12-01,1232
1992-12-02,1434
1992-12-03,1345
1992-12-04,1434
1992-12-05,1365
1992-12-06,1358
1992-12-07,1392
1992-12-08,1396
1992-12-09,1414
1992-12-10,1524
1992-12-11,1482
1992-12-12,1392
1992-12-13,1292
1992-12-14,1357
1992-12-15,1385
1992-12-16,1253
1992-12-17,1363
1992-12-18,1539
1992-12-19,1338
1992-12-20,1304
1992-12-21,1267
1992-12-22,1301
1992-12-23,1283
1992-12-24,1513
1992-12-25,1558
1992-12-26,1291
1992-12-27,1457
1992-12-28,1440
1992-12-29,1361
1992-12-30,1200
1992-12-31,1450
1993-01-01,1329
1993-01-02,1168
1993-01-03,1290
1993-01-04,1307
1993-01-05,1120
1993-01-06,1143
1993-01-07,1321
1993-01-08,1218
1993-01-09,1265
1993-01-10,1263
1993-01-11,1182
1993-01-12,1152
1993-01-13,1191
1993-01-14,1132
1993-01-15,1301
1993-01-16,1370
1993-01-17,1271
1993-01-18,1224
1993-01-19,1244
1993-01-20,1293
1993-01-21,1218
1993-01-22,1162
1993-01-23,1274
1993-01-24,1474
1993-01-25,1311
1993-01-26,983
1993-01-27,1354
1993-01-28,1339
1993-01-29,1207
1993-01-30,1264
1993-01-31,1337
1993-02-01,1218
1993-02-02,1180
1993-02-03,1113
1993-02-04,1137
1993-02-05,1315
1993-02-06,1171
1993-02-07,1271
1993-02-08,1312
1993-02-09,1155
1993-02-10,1167
1993-02-11,1298
1993-02-12,1334
1993-02-13,1378
1993-02-14,1180
1993-02-15,1278
1993-02-16,1085
1993-02-17,1104
1993-02-18,1271
1993-02-19,1227
1993-02-20,1178
1993-02-21,1284
1993-02-22,1245
1993-02-23,1214
1993-02-24,1202
1993-02-25,1253
1993-02-26,1335
1993-02-27,1190
1993-02-28,1216
1993-03-01,1369
1993-03-02,1361
1993-03-03,1357
1993-03-04,1541
1993-03-05,1575
1993-03-06,1367
1993-03-07,1448
1993-03-08,1418
1993-03-09,1523
1993-03-10,1361
1993-03-11,1359
1993-03-12,1550
1993-03-13,1346
1993-03-14,1415
1993-03-15,1421
1993-03-16,1423
1993-03-17,1264
1993-03-18,1390
1993-03-19,1534
1993-03-20,1488
1993-03-21,1450
1993-03-22,1573
1993-03-23,1319
1993-03-24,1330
1993-03-25,1473
1993-03-26,1462
1993-03-27,1431
1993-03-28,1514
1993-03-29,1330
1993-03-30,1448
1993-03-31,1242
1993-04-01,1299
1993-04-02,1520
1993-04-03,1302
1993-04-04,1614
1993-04-05,1516
1993-04-06,1390
1993-04-07,1384
1993-04-08,1462
1993-04-09,1606
1993-04-10,1475
1993-04-11,1546
1993-04-12,1317
1993-04-13,1304
1993-04-14,1247
1993-04-15,1555
1993-04-16,1533
1993-04-17,1457
1993-04-18,1558
1993-04-19,1354
1993-04-20,1409
1993-04-21,1169
1993-04-22,1367
1993-04-23,1500
1993-04-24,1479
1993-04-25,1424
1993-04-26,1579
1993-04-27,1502
1993-04-28,1386
1993-04-29,1419
1993-04-30,1564
1993-05-01,1469
1993-05-02,1523
1993-05-03,1400
1993-05-04,1415
1993-05-05,1301
1993-05-06,1393
1993-05-07,1627
1993-05-08,1390
1993-05-09,1394
1993-05-10,1664
1993-05-11,1374
1993-05-12,1337
1993-05-13,1457
1993-05-14,1611
1993-05-15,1397
1993-05-16,1572
1993-05-17,1488
1993-05-18,1424
1993-05-19,1441
1993-05-20,1414
1993-05-21,1525
1993-05-22,1403
1993-05-23,1480
1993-05-24,1588
1993-05-25,1477
1993-05-26,1312
1993-05-27,1488
1993-05-28,1553
1993-05-29,1464
1993-05-30,1422
1993-05-31,1484
1993-06-01,1531
1993-06-02,1658
1993-06-03,1602
1993-06-04,1649
1993-06-05,1730
1993-06-06,1680
1993-06-07,1585
1993-06-08,1622
1993-06-09,1607
1993-06-10,1627
1993-06-11,1798
1993-06-12,1665
1993-06-13,1604
1993-06-14,1715
1993-06-15,1609
1993-06-16,1795
1993-06-17,1604
1993-06-18,1693
1993-06-19,1705
1993-06-20,1694
1993-06-21,1672
1993-06-22,1634
1993-06-23,1589
1993-06-24,1785
1993-06-25,1841
1993-06-26,1733
1993-06-27,1591
1993-06-28,1778
1993-06-29,1641
1993-06-30,1661
1993-07-01,1998
1993-07-02,2005
1993-07-03,1869
1993-07-04,1867
1993-07-05,1931
1993-07-06,1718
1993-07-07,1814
1993-07-08,2009
1993-07-09,2067
1993-07-10,2039
1993-07-11,1787
1993-07-12,1829
1993-07-13,1765
1993-07-14,1887
1993-07-15,1966
1993-07-16,2009
1993-07-17,1841
1993-07-18,1944
1993-07-19,1992
1993-07-20,1687
1993-07-21,1840
1993-07-22,1850
1993-07-23,1942
1993-07-24,1804
1993-07-25,1975
1993-07-26,1879
1993-07-27,1781
1993-07-28,1912
1993-07-29,1963
1993-07-30,2017
1993-07-31,2015
1993-08-01,1964
1993-08-02,1844
1993-08-03,1677
1993-08-04,1849
1993-08-05,1923
1993-08-06,1924
1993-08-07,1899
1993-08-08,1892
1993-08-09,1871
1993-08-10,1745
1993-08-11,1887
1993-08-12,1940
1993-08-13,1988
1993-08-14,1888
1993-08-15,1963
1993-08-16,1787
1993-08-17,1824
1993-08-18,1732
1993-08-19,1933
1993-08-20,1983
1993-08-21,1946
1993-08-22,1993
1993-08-23,1986
1993-08-24,1843
1993-08-25,1859
1993-08-26,1952
1993-08-27,2007
1993-08-28,1881
1993-08-29,2047
1993-08-30,1756
1993-08-31,1847
1993-09-01,1506
1993-09-02,1638
1993-09-03,1656
1993-09-04,1727
1993-09-05,1672
1993-09-06,1635
1993-09-07,1636
1993-09-08,1675
1993-09-09,1623
1993-09-10,1793
1993-09-11,1644
1993-09-12,1513
1993-09-13,1689
1993-09-14,1581
1993-09-15,1398
1993-09-16,1814
1993-09-17,1764
1993-09-18,1665
1993-09-19,1697
1993-09-20,1623
1993-09-21,1662
1993-09-22,1673
1993-09-23,1637
1993-09-24,1621
1993-09-25,1498
1993-09-26,1592
1993-09-27,1689
1993-09-28,1568
1993-09-29,1555
1993-09-30,1734
1993-10-01,1572
1993-10-02,1471
1993-10-03,1550
1993-10-04,1360
1993-10-05,1288
1993-10-06,1386
1993-10-07,1405
1993-10-08,1718
1993-10-09,1378
1993-10-10,1467
1993-10-11,1519
1993-10-12,1449
1993-10-13,1403
1993-10-14,1565
1993-10-15,1616
1993-10-16,1361
1993-10-17,1583
1993-10-18,1555
1993-10-19,1409
1993-10-20,1399
1993-10-21,1414
1993-10-22,1620
1993-10-23,1466
1993-10-24,1582
1993-10-25,1427
1993-10-26,1385
1993-10-27,1393
1993-10-28,1625
1993-10-29,1532
1993-10-30,1383
1993-10-31,1531
1993-11-01,1316
1993-11-02,1262
1993-11-03,1265
1993-11-04,1213
1993-11-05,1236
1993-11-06,1326
1993-11-07,1427
1993-11-08,1190
1993-11-09,1227
1993-11-10,1232
1993-11-11,1333
1993-11-12,1459
1993-11-13,1302
1993-11-14,1319
1993-11-15,1162
1993-11-16,1238
1993-11-17,1326
1993-11-18,1286
1993-11-19,1381
1993-11-20,1304
1993-11-21,1315
1993-11-22,1221
1993-11-23,1268
1993-11-24,1241
1993-11-25,1238
1993-11-26,1433
1993-11-27,1123
1993-11-28,1167
1993-11-29,1376
1993-11-30,1299
1993-12-01,1353
1993-12-02,1289
1993-12-03,1600
1993-12-04,1567
1993-12-05,1445
1993-12-06,1344
1993-12-07,1371
1993-12-08,1438
1993-12-09,1452
1993-12-10,1562
1993-12-11,1449
1993-12-12,1413
1993-12-13,1387
1993-12-14,1342
1993-12-15,1346
1993-12-16,1585
1993-12-17,1635
1993-12-18,1594
1993-12-19,1454
1993-12-20,1481
1993-12-21,1406
1993-12-22,1405
1993-12-23,1477
1993-12-24,1494
1993-12-25,1386
1993-12-26,1471
1993-12-27,1539
1993-12-28,1363
1993-12-29,1384
1993-12-30,1397
1993-12-31,1421
1994-01-01,1360
1994-01-02,1244
1994-01-03,1410
1994-01-04,1274
1994-01-05,1212
1994-01-06,1357
1994-01-07,1408
1994-01-08,1345
1994-01-09,1400
1994-01-10,1371
1994-01-11,1318
1994-01-12,1217
1994-01-13,1365
1994-01-14,1336
1994-01-15,1257
1994-01-16,1268
1994-01-17,1315
1994-01-18,1170
1994-01-19,1256
1994-01-20,1338
1994-01-21,1292
1994-01-22,1423
1994-01-23,1369
1994-01-24,1461
1994-01-25,1347
1994-01-26,1257
1994-01-27,1315
1994-01-28,1519
1994-01-29,1381
1994-01-30,1425
1994-01-31,1336
1994-02-01,1267
1994-02-02,1298
1994-02-03,1327
1994-02-04,1274
1994-02-05,1332
1994-02-06,1391
1994-02-07,1307
1994-02-08,1359
1994-02-09,1248
1994-02-10,1280
1994-02-11,1350
1994-02-12,1380
1994-02-13,1349
1994-02-14,1225
1994-02-15,1274
1994-02-16,1293
1994-02-17,1354
1994-02-18,1405
1994-02-19,1356
1994-02-20,1376
1994-02-21,1238
1994-02-22,1162
1994-02-23,1240
1994-02-24,1381
1994-02-25,1395
1994-02-26,1395
1994-02-27,1412
1994-02-28,1339
1994-03-01,1606
1994-03-02,1415
1994-03-03,1551
1994-03-04,1642
1994-03-05,1698
1994-03-06,1601
1994-03-07,1555
1994-03-08,1556
1994-03-09,1588
1994-03-10,1487
1994-03-11,1622
1994-03-12,1684
1994-03-13,1509
1994-03-14,1561
1994-03-15,1399
1994-03-16,1453
1994-03-17,1433
1994-03-18,1643
1994-03-19,1488
1994-03-20,1467
1994-03-21,1438
1994-03-22,1466
1994-03-23,1500
1994-03-24,1502
1994-03-25,1742
1994-03-26,1623
1994-03-27,1645
1994-03-28,1458
1994-03-29,1567
1994-03-30,1368
1994-03-31,1539
1994-04-01,1572
1994-04-02,1623
1994-04-03,1611
1994-04-04,1574
1994-04-05,1446
1994-04-06,1409
1994-04-07,1509
1994-04-08,1650
1994-04-09,1464
1994-04-10,1591
1994-04-11,1694
1994-04-12,1456
1994-04-13,1378
1994-04-14,1435
1994-04-15,1730
1994-04-16,1424
1994-04-17,1519
1994-04-18,1571
1994-04-19,1449
1994-04-20,1396
1994-04-21,1357
1994-04-22,1534
1994-04-23,1550
1994-04-24,1469
1994-04-25,1607
1994-04-26,1481
1994-04-27,1402
1994-04-28,1446
1994-04-29,1458
1994-04-30,1563
1994-05-01,1553
1994-05-02,1539
1994-05-03,1475
1994-05-04,1528
1994-05-05,1638
1994-05-06,1512
1994-05-07,1564
1994-05-08,1606
1994-05-09,1520
1994-05-10,1629
1994-05-11,1307
1994-05-12,1486
1994-05-13,1669
1994-05-14,1568
1994-05-15,1551
1994-05-16,1417
1994-05-17,1319
1994-05-18,1417
1994-05-19,1583
1994-05-20,1672
1994-05-21,1535
1994-05-22,1423
1994-05-23,1525
1994-05-24,1496
1994-05-25,1458
1994-05-26,1646
1994-05-27,1600
1994-05-28,1583
1994-05-29,1738
1994-05-30,1497
1994-05-31,1492
1994-06-01,1765
1994-06-02,1819
1994-06-03,1811
1994-06-04,1750
1994-06-05,1784
1994-06-06,1781
1994-06-07,1749
1994-06-08,1512
1994-06-09,1795
1994-06-10,1688
1994-06-11,1600
1994-06-12,1700
1994-06-13,1730
1994-06-14,1675
1994-06-15,1640
1994-06-16,1823
1994-06-17,1769
1994-06-18,1782
1994-06-19,1726
1994-06-20,1812
1994-06-21,1664
1994-06-22,1477
1994-06-23,1861
1994-06-24,1844
1994-06-25,1757
1994-06-26,1839
1994-06-27,1772
1994-06-28,1693
1994-06-29,1598
1994-06-30,1793
1994-07-01,2097
1994-07-02,1898
1994-07-03,2167
1994-07-04,2060
1994-07-05,1813
1994-07-06,2045
1994-07-07,1884
1994-07-08,2032
1994-07-09,2005
1994-07-10,2018
1994-07-11,1872
1994-07-12,2068
1994-07-13,1884
1994-07-14,2137
1994-07-15,2030
1994-07-16,2255
1994-07-17,2164
1994-07-18,2180
1994-07-19,1884
1994-07-20,2044
1994-07-21,1972
1994-07-22,2124
1994-07-23,2070
1994-07-24,2019
1994-07-25,2036
1994-07-26,1927
1994-07-27,1863
1994-07-28,1997
1994-07-29,1994
1994-07-30,2019
1994-07-31,2152
1994-08-01,2035
1994-08-02,1993
1994-08-03,1869
1994-08-04,2098
1994-08-05,2088
1994-08-06,2093
1994-08-07,2073
1994-08-08,2030
1994-08-09,1998
1994-08-10,1827
1994-08-11,2044
1994-08-12,2085
1994-08-13,2042
1994-08-14,2031
1994-08-15,1986
1994-08-16,1751
1994-08-17,1979
1994-08-18,1985
1994-08-19,2132
1994-08-20,2049
1994-08-21,2237
1994-08-22,1990
1994-08-23,1840
1994-08-24,2012
1994-08-25,2072
1994-08-26,2070
1994-08-27,1857
1994-08-28,2063
1994-08-29,1988
1994-08-30,1943
1994-08-31,1940
1994-09-01,1775
1994-09-02,1720
1994-09-03,1838
1994-09-04,1757
1994-09-05,1775
1994-09-06,1615
1994-09-07,1695
1994-09-08,1984
1994-09-09,1805
1994-09-10,1916
1994-09-11,1921
1994-09-12,1715
1994-09-13,1678
1994-09-14,1682
1994-09-15,1599
1994-09-16,1725
1994-09-17,1849
1994-09-18,1855
1994-09-19,1648
1994-09-20,1601
1994-09-21,1681
1994-09-22,1839
1994-09-23,1944
1994-09-24,1814
1994-09-25,1831
1994-09-26,1709
1994-09-27,1555
1994-09-28,1752
1994-09-29,1731
1994-09-30,1961
1994-10-01,1551
1994-10-02,1572
1994-10-03,1646
1994-10-04,1453
1994-10-05,1497
1994-10-06,1609
1994-10-07,1582
1994-10-08,1472
1994-10-09,1667
1994-10-10,1522
1994-10-11,1352
1994-10-12,1503
1994-10-13,1629
1994-10-14,1564
1994-10-15,1588
1994-10-16,1577
1994-10-17,1583
1994-10-18,1506
1994-10-19,1355
1994-10-20,1590
1994-10-21,1615
1994-10-22,1660
1994-10-23,1546
1994-10-24,1634
1994-10-25,1338
1994-10-26,1458
1994-10-27,1481
1994-10-28,1750
1994-10-29,1446
1994-10-30,1630
1994-10-31,1514
1994-11-01,1251
1994-11-02,1315
1994-11-03,1400
1994-11-04,1483
1994-11-05,1288
1994-11-06,1498
1994-11-07,1273
1994-11-08,1277
1994-11-09,1337
1994-11-10,1461
1994-11-11,1382
1994-11-12,1475
1994-11-13,1411
1994-11-14,1509
1994-11-15,1196
1994-11-16,1376
1994-11-17,1344
1994-11-18,1411
1994-11-19,1318
1994-11-20,1371
1994-11-21,1324
1994-11-22,1217
1994-11-23,1308
1994-11-24,1364
1994-11-25,1404
1994-11-26,1413
1994-11-27,1543
1994-11-28,1284
1994-11-29,1396
1994-11-30,1245
1994-12-01,1521
1994-12-02,1586
1994-12-03,1682
1994-12-04,1543
1994-12-05,1496
1994-12-06,1570
1994-12-07,1495
1994-12-08,1634
1994-12-09,1724
1994-12-10,1433
1994-12-11,1533
1994-12-12,1439
1994-12-13,1541
1994-12-14,1606
1994-12-15,1537
1994-12-16,1591
1994-12-17,1674
1994-12-18,1553
1994-12-19,1575
1994-12-20,1412
1994-12-21,1356
1994-12-22,1522
1994-12-23,1621
1994-12-24,1437
1994-12-25,1439
1994-12-26,1594
1994-12-27,1454
1994-12-28,1326
1994-12-29,1491
1994-12-30,1713
1994-12-31,1703
1995-01-01,1516
1995-01-02,1465
1995-01-03,1361
1995-01-04,1439
1995-01-05,1438
1995-01-06,1455
1995-01-07,1343
1995-01-08,1411
1995-01-09,1269
1995-01-10,1471
1995-01-11,1298
1995-01-12,1481
1995-01-13,1549
1995-01-14,1381
1995-01-15,1413
1995-01-16,1385
1995-01-17,1345
1995-01-18,1422
1995-01-19,1557
1995-01-20,1425
1995-01-21,1483
1995-01-22,1513
1995-01-23,1331
1995-01-24,1267
1995-01-25,1394
1995-01-26,1602
1995-01-27,1562
1995-01-28,1407
1995-01-29,1408
1995-01-30,1432
1995-01-31,1471
1995-02-01,1294
1995-02-02,1466
1995-02-03,1608
1995-02-04,1297
1995-02-05,1438
1995-02-06,1290
1995-02-07,1478
1995-02-08,1211
1995-02-09,1411
1995-02-10,1474
1995-02-11,1299
1995-02-12,1346
1995-02-13,1454
1995-02-14,1272
1995-02-15,1333
1995-02-16,1446
1995-02-17,1552
1995-02-18,1376
1995-02-19,1457
1995-02-20,1425
1995-02-21,1391
1995-02-22,1334
1995-02-23,1481
1995-02-24,1385
1995-02-25,1447
1995-02-26,1300
1995-02-27,1497
1995-02-28,1435
1995-03-01,1624
1995-03-02,1481
1995-03-03,1676
1995-03-04,1548
1995-03-05,1594
1995-03-06,1419
1995-03-07,1648
1995-03-08,1714
1995-03-09,1720
1995-03-10,1631
1995-03-11,1645
1995-03-12,1740
1995-03-13,1496
1995-03-14,1667
1995-03-15,1450
1995-03-16,1692
1995-03-17,1659
1995-03-18,1634
1995-03-19,1586
1995-03-20,1593
1995-03-21,1414
1995-03-22,1601
1995-03-23,1680
1995-03-24,1614
1995-03-25,1555
1995-03-26,1598
1995-03-27,1728
1995-03-28,1571
1995-03-29,1631
1995-03-30,1685
1995-03-31,1843
1995-04-01,1459
1995-04-02,1808
1995-04-03,1567
1995-04-04,1435
1995-04-05,1500
1995-04-06,1403
1995-04-07,1569
1995-04-08,1815
1995-04-09,1737
1995-04-10,1540
1995-04-11,1512
1995-04-12,1543
1995-04-13,1585
1995-04-14,1819
1995-04-15,1619
1995-04-16,1670
1995-04-17,1502
1995-04-18,1522
1995-04-19,1378
1995-04-20,1643
1995-04-21,1666
1995-04-22,1508
1995-04-23,1711
1995-04-24,1748
1995-04-25,1498
1995-04-26,1486
1995-04-27,1611
1995-04-28,1745
1995-04-29,1626
1995-04-30,1784
1995-05-01,1627
1995-05-02,1429
1995-05-03,1464
1995-05-04,1541
1995-05-05,1726
1995-05-06,1572
1995-05-07,1668
1995-05-08,1474
1995-05-09,1482
1995-05-10,1597
1995-05-11,1563
1995-05-12,1723
1995-05-13,1560
1995-05-14,1643
1995-05-15,1635
1995-05-16,1522
1995-05-17,1534
1995-05-18,1554
1995-05-19,1700
1995-05-20,1712
1995-05-21,1745
1995-05-22,1705
1995-05-23,1551
1995-05-24,1614
1995-05-25,1697
1995-05-26,1633
1995-05-27,1633
1995-05-28,1552
1995-05-29,1593
1995-05-30,1485
1995-05-31,1663
1995-06-01,1906
1995-06-02,1983
1995-06-03,1935
1995-06-04,1856
1995-06-05,1880
1995-06-06,1780
1995-06-07,1735
1995-06-08,1880
1995-06-09,1979
1995-06-10,1911
1995-06-11,1854
1995-06-12,2056
1995-06-13,1638
1995-06-14,1760
1995-06-15,1778
